solver,benchmark_file,problem_type,num_vars,num_clauses,status,cpu_time,elapsed_time,wall_time,peak_memory,decisions,unit_propagations,pure_eliminations,conflicts,learned_clauses,flips,restarts,verified
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_02.cnf,random_3sat,50,213,SAT,0.02054533199952857,0.02054103199770907,0.02054103199770907,83707,22,85,19,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_02.cnf,random_3sat,50,213,SAT,0.0536630900005548,0.05365407199860783,0.05365407199860783,73691,34,272,13,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_02.cnf,random_3sat,50,213,SAT,0.018285590000232332,0.01832974599528825,0.01832974599528825,107091,39,,,38,19,,0,True
walksat,benchmarks/random_sat/random_3sat_50v_213c_02.cnf,random_3sat,50,213,SAT,0.028186610999910044,0.028181351997773163,0.028181351997773163,39235,,,,,,80,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_02.cnf,random_3sat,50,213,SAT,0.27172179899935145,0.27181366400327533,0.27181366400327533,39235,,,,,,529,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_03.cnf,random_3sat,50,213,SAT,0.06733931499911705,0.06739345000096364,0.06739345000096364,91127,76,408,23,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_03.cnf,random_3sat,50,213,SAT,0.028357594999761204,0.02835161000257358,0.02835161000257358,84791,28,149,4,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_03.cnf,random_3sat,50,213,TIMEOUT,59.97981445199912,60.002303355999175,60.002303355999175,107863,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_03.cnf,random_3sat,50,213,SAT,0.08101880799949868,0.08109775000048103,0.08109775000048103,38479,,,,,,244,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_03.cnf,random_3sat,50,213,SAT,0.020825141000386793,0.020821774000069126,0.020821774000069126,38479,,,,,,31,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_04.cnf,random_3sat,50,213,SAT,0.2922144419990218,0.29218573799880687,0.29218573799880687,96283,263,1737,22,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_04.cnf,random_3sat,50,213,SAT,0.06902804200035462,0.06901757000014186,0.06901757000014186,84891,40,350,6,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_04.cnf,random_3sat,50,213,TIMEOUT,59.984002208000675,60.002105001003656,60.002105001003656,111563,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_04.cnf,random_3sat,50,213,SAT,0.6644349709986273,0.6646851039986359,0.6646851039986359,39963,,,,,,2014,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_04.cnf,random_3sat,50,213,SAT,0.6092407569994975,0.6092845250022947,0.6092845250022947,39963,,,,,,1157,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_05.cnf,random_3sat,50,213,UNSAT,0.19543797400001495,0.195478470006492,0.195478470006492,82375,180,1160,17,,,,,
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_05.cnf,random_3sat,50,213,UNSAT,0.07724233100088895,0.07723168499796884,0.07723168499796884,70511,48,496,3,,,,,
cdcl,benchmarks/random_sat/random_3sat_50v_213c_05.cnf,random_3sat,50,213,TIMEOUT,59.98267833600039,60.002047907000815,60.002047907000815,104463,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_05.cnf,random_3sat,50,213,UNKNOWN,3.2173738649998995,3.2184770259991637,3.2184770259991637,39653,,,,,,10000,1,
probsat,benchmarks/random_sat/random_3sat_50v_213c_05.cnf,random_3sat,50,213,UNKNOWN,5.209838277998642,5.212052166003559,5.212052166003559,39653,,,,,,10000,1,
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_06.cnf,random_3sat,50,213,SAT,0.13430646099914156,0.13429872700362466,0.13429872700362466,92663,131,931,10,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_06.cnf,random_3sat,50,213,SAT,0.09629398900142405,0.0962818949992652,0.0962818949992652,88167,81,544,18,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_06.cnf,random_3sat,50,213,TIMEOUT,59.983694014999855,60.00167907899595,60.00167907899595,102367,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_06.cnf,random_3sat,50,213,SAT,0.13465545600047335,0.13464160700095817,0.13464160700095817,38925,,,,,,448,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_06.cnf,random_3sat,50,213,SAT,0.03598050599975977,0.03597576900210697,0.03597576900210697,38925,,,,,,64,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_07.cnf,random_3sat,50,213,UNSAT,0.4493209600004775,0.4493164829982561,0.4493164829982561,92871,446,2587,33,,,,,
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_07.cnf,random_3sat,50,213,UNSAT,0.12837718000082532,0.12837995500012767,0.12837995500012767,85263,100,660,12,,,,,
cdcl,benchmarks/random_sat/random_3sat_50v_213c_07.cnf,random_3sat,50,213,TIMEOUT,59.98385013099869,60.00149720199988,60.00149720199988,100855,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_07.cnf,random_3sat,50,213,UNKNOWN,3.0779478820004442,3.078243777003081,3.078243777003081,39991,,,,,,10000,1,
probsat,benchmarks/random_sat/random_3sat_50v_213c_07.cnf,random_3sat,50,213,UNKNOWN,5.070701365000787,5.071351036000124,5.071351036000124,39991,,,,,,10000,1,
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_08.cnf,random_3sat,50,213,SAT,0.09175005100041744,0.09175031700578984,0.09175031700578984,90203,88,566,8,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_08.cnf,random_3sat,50,213,SAT,0.028776819999620784,0.028772416997526307,0.028772416997526307,73811,18,140,2,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_08.cnf,random_3sat,50,213,SAT,0.00937674499982677,0.009391660998517182,0.009391660998517182,107507,13,,,12,6,,0,True
walksat,benchmarks/random_sat/random_3sat_50v_213c_08.cnf,random_3sat,50,213,SAT,0.05551414099863905,0.055508614001155365,0.055508614001155365,39235,,,,,,165,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_08.cnf,random_3sat,50,213,SAT,0.01884828199945332,0.01890783199633006,0.01890783199633006,39235,,,,,,31,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_09.cnf,random_3sat,50,213,SAT,0.21651173099962762,0.21650172900262987,0.21650172900262987,98399,193,1434,27,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_09.cnf,random_3sat,50,213,SAT,0.13074618199971155,0.13072959199780598,0.13072959199780598,86815,98,798,10,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_09.cnf,random_3sat,50,213,TIMEOUT,59.98427879100018,60.00119006999739,60.00119006999739,105351,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_09.cnf,random_3sat,50,213,UNKNOWN,3.09157765099917,3.092159134001122,3.092159134001122,39149,,,,,,10000,1,
probsat,benchmarks/random_sat/random_3sat_50v_213c_09.cnf,random_3sat,50,213,SAT,0.8808256819993403,0.8809135599949514,0.8809135599949514,39149,,,,,,1729,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_10.cnf,random_3sat,50,213,SAT,0.16514099199957855,0.16519019499537535,0.16519019499537535,96999,163,1137,5,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_10.cnf,random_3sat,50,213,SAT,0.14847994599949743,0.14851009300036822,0.14851009300036822,82591,116,796,10,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_10.cnf,random_3sat,50,213,TIMEOUT,59.9834838250008,60.001136193001,60.001136193001,103871,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_10.cnf,random_3sat,50,213,SAT,0.06532473799961735,0.06537730500713224,0.06537730500713224,39267,,,,,,194,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_10.cnf,random_3sat,50,213,SAT,0.10447312600081204,0.1045740530025796,0.1045740530025796,39267,,,,,,184,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_11.cnf,random_3sat,50,213,UNSAT,0.3155414850007219,0.31590967499505496,0.31590967499505496,88695,262,1613,7,,,,,
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_11.cnf,random_3sat,50,213,UNSAT,0.0905928819993278,0.09067545699508628,0.09067545699508628,80055,64,486,3,,,,,
cdcl,benchmarks/random_sat/random_3sat_50v_213c_11.cnf,random_3sat,50,213,TIMEOUT,59.98160430200005,60.00109157500265,60.00109157500265,101031,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_11.cnf,random_3sat,50,213,UNKNOWN,3.147144616999867,3.1480609709979035,3.1480609709979035,39207,,,,,,10000,1,
probsat,benchmarks/random_sat/random_3sat_50v_213c_11.cnf,random_3sat,50,213,UNKNOWN,5.190178154000023,5.194803231002879,5.194803231002879,39207,,,,,,10000,1,
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_12.cnf,random_3sat,50,213,SAT,0.06439408700134663,0.06439538399718003,0.06439538399718003,80387,64,415,3,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_12.cnf,random_3sat,50,213,SAT,0.21326986600070086,0.21339097999589285,0.21339097999589285,86795,172,1286,22,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_12.cnf,random_3sat,50,213,TIMEOUT,59.97717792600088,60.00103768000554,60.00103768000554,106227,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_12.cnf,random_3sat,50,213,SAT,0.6007325890004722,0.6008308509990457,0.6008308509990457,39065,,,,,,1911,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_12.cnf,random_3sat,50,213,SAT,0.2744824309993419,0.27454167299583787,0.27454167299583787,39065,,,,,,535,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_13.cnf,random_3sat,50,213,SAT,0.1419565500000317,0.14195706600003177,0.14195706600003177,88971,147,962,24,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_13.cnf,random_3sat,50,213,SAT,0.07569987199894967,0.07578909099538578,0.07578909099538578,82147,69,407,7,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_13.cnf,random_3sat,50,213,TIMEOUT,59.97449880500062,60.0011033549963,60.0011033549963,98155,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_13.cnf,random_3sat,50,213,SAT,0.014001790001202608,0.014000164999742992,0.014000164999742992,38953,,,,,,31,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_13.cnf,random_3sat,50,213,SAT,0.049473473000034573,0.049468473000160884,0.049468473000160884,38953,,,,,,92,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_14.cnf,random_3sat,50,213,SAT,0.05840000100033649,0.058393459003127646,0.058393459003127646,98207,75,517,9,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_14.cnf,random_3sat,50,213,SAT,0.0334224100006395,0.03341785499651451,0.03341785499651451,80623,27,174,6,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_14.cnf,random_3sat,50,213,SAT,0.006890189999467111,0.006889525000588037,0.006889525000588037,94055,15,,,8,4,,0,True
walksat,benchmarks/random_sat/random_3sat_50v_213c_14.cnf,random_3sat,50,213,SAT,0.19719413999882818,0.19817220899858512,0.19817220899858512,39263,,,,,,486,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_14.cnf,random_3sat,50,213,SAT,0.03676956900017103,0.03678372799913632,0.03678372799913632,39263,,,,,,39,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_15.cnf,random_3sat,50,213,UNSAT,0.7792166369999904,0.779556567002146,0.779556567002146,94495,524,3403,69,,,,,
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_15.cnf,random_3sat,50,213,UNSAT,0.12560233300064283,0.12602126000274438,0.12602126000274438,74951,86,658,8,,,,,
cdcl,benchmarks/random_sat/random_3sat_50v_213c_15.cnf,random_3sat,50,213,TIMEOUT,59.968415416000425,60.00092543700157,60.00092543700157,94383,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_15.cnf,random_3sat,50,213,UNKNOWN,3.1762536419992102,3.17733959400357,3.17733959400357,39095,,,,,,10000,1,
probsat,benchmarks/random_sat/random_3sat_50v_213c_15.cnf,random_3sat,50,213,UNKNOWN,5.403881762998935,5.408637513006397,5.408637513006397,39095,,,,,,10000,1,
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_16.cnf,random_3sat,50,213,UNSAT,0.39722421999977087,0.39748094599781325,0.39748094599781325,87223,368,2508,36,,,,,
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_16.cnf,random_3sat,50,213,UNSAT,0.1807009719996131,0.18076255800406216,0.18076255800406216,87487,156,1010,15,,,,,
cdcl,benchmarks/random_sat/random_3sat_50v_213c_16.cnf,random_3sat,50,213,UNSAT,0.028628523999941535,0.028674664994468912,0.028674664994468912,121327,47,,,72,35,,0,
walksat,benchmarks/random_sat/random_3sat_50v_213c_16.cnf,random_3sat,50,213,UNKNOWN,3.4843717650001054,3.489538077999896,3.489538077999896,38873,,,,,,10000,1,
probsat,benchmarks/random_sat/random_3sat_50v_213c_16.cnf,random_3sat,50,213,UNKNOWN,5.353141919000336,5.36084988899529,5.36084988899529,38873,,,,,,10000,1,
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_17.cnf,random_3sat,50,213,SAT,0.01076871800069057,0.010768305997771677,0.010768305997771677,74192,9,38,1,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_17.cnf,random_3sat,50,213,SAT,0.06700451899996551,0.06699879100051476,0.06699879100051476,90467,74,395,24,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_17.cnf,random_3sat,50,213,SAT,0.00849152199953096,0.008610138000221923,0.008610138000221923,97507,21,,,12,6,,0,True
walksat,benchmarks/random_sat/random_3sat_50v_213c_17.cnf,random_3sat,50,213,SAT,0.06409150599938584,0.06423273400287144,0.06423273400287144,39069,,,,,,191,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_17.cnf,random_3sat,50,213,SAT,0.030998944999737432,0.030995811997854616,0.030995811997854616,39069,,,,,,56,0,True
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_18.cnf,random_3sat,50,213,UNSAT,0.4336676759994589,0.4339614860000438,0.4339614860000438,89107,430,2858,49,,,,,
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_18.cnf,random_3sat,50,213,UNSAT,0.1935666659992421,0.19400850500096567,0.19400850500096567,90675,132,875,27,,,,,
cdcl,benchmarks/random_sat/random_3sat_50v_213c_18.cnf,random_3sat,50,213,TIMEOUT,59.953602069001136,60.00090909100254,60.00090909100254,95195,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_18.cnf,random_3sat,50,213,UNKNOWN,3.4505482420008775,3.456481918001373,3.456481918001373,38727,,,,,,10000,1,
probsat,benchmarks/random_sat/random_3sat_50v_213c_18.cnf,random_3sat,50,213,UNKNOWN,5.203236506000394,5.208006136999757,5.208006136999757,38727,,,,,,10000,1,
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_19.cnf,random_3sat,50,213,UNSAT,0.5654021400005149,0.5667192030014121,0.5667192030014121,92099,460,3055,47,,,,,
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_19.cnf,random_3sat,50,213,UNSAT,0.17881148400010716,0.17900308599928394,0.17900308599928394,87107,166,1032,20,,,,,
cdcl,benchmarks/random_sat/random_3sat_50v_213c_19.cnf,random_3sat,50,213,TIMEOUT,59.95248902399908,60.00096494000172,60.00096494000172,98931,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_19.cnf,random_3sat,50,213,UNKNOWN,3.1458248419985466,3.1472366110028815,3.1472366110028815,38787,,,,,,10000,1,
probsat,benchmarks/random_sat/random_3sat_50v_213c_19.cnf,random_3sat,50,213,UNKNOWN,4.991539905000536,4.992533639000612,4.992533639000612,38787,,,,,,10000,1,
dpll_baseline,benchmarks/random_sat/random_3sat_50v_213c_20.cnf,random_3sat,50,213,SAT,0.8348092160013039,0.8351349959993968,0.8351349959993968,96839,986,6070,58,,,,,True
dpll_jw,benchmarks/random_sat/random_3sat_50v_213c_20.cnf,random_3sat,50,213,SAT,0.04265187499913736,0.04264692499418743,0.04264692499418743,79807,38,253,7,,,,,True
cdcl,benchmarks/random_sat/random_3sat_50v_213c_20.cnf,random_3sat,50,213,TIMEOUT,59.95983656399949,60.001147856004536,60.001147856004536,116127,,,,,,,,
walksat,benchmarks/random_sat/random_3sat_50v_213c_20.cnf,random_3sat,50,213,SAT,0.09916816800068773,0.09917822900024476,0.09917822900024476,39095,,,,,,309,0,True
probsat,benchmarks/random_sat/random_3sat_50v_213c_20.cnf,random_3sat,50,213,SAT,0.028216646000146284,0.028214794001542032,0.028214794001542032,39095,,,,,,50,0,True
dpll_baseline,benchmarks/sudoku/sudoku_sat_01.cnf,sudoku,729,12005,SAT,4.254117159000089,4.254924862005282,4.254924862005282,3092375,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_01.cnf,sudoku,729,12005,SAT,4.474644395000723,4.4761182149959495,4.4761182149959495,3092375,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_01.cnf,sudoku,729,12005,SAT,0.2449312970002211,0.24502814600418787,0.24502814600418787,5016743,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_01.cnf,sudoku,729,12005,TIMEOUT,59.97179440999935,60.007162855996285,60.007162855996285,1992795,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_01.cnf,sudoku,729,12005,TIMEOUT,59.9682725040002,60.00697366800159,60.00697366800159,1998511,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_02.cnf,sudoku,729,12005,SAT,4.786180245000651,4.791124196002784,4.791124196002784,3092371,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_02.cnf,sudoku,729,12005,SAT,4.894947700999182,4.902752157999203,4.902752157999203,3092371,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_02.cnf,sudoku,729,12005,SAT,0.2498690930005978,0.2502319009945495,0.2502319009945495,5129515,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_02.cnf,sudoku,729,12005,TIMEOUT,59.964184185000704,60.0039742700028,60.0039742700028,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_02.cnf,sudoku,729,12005,TIMEOUT,59.98682209599974,60.00384803999623,60.00384803999623,1995595,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_03.cnf,sudoku,729,12005,SAT,2.332410005999918,2.3333283200045116,2.3333283200045116,3092375,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_03.cnf,sudoku,729,12005,SAT,2.376606031999472,2.377336401004868,2.377336401004868,3092727,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_03.cnf,sudoku,729,12005,SAT,0.13401451999925484,0.13406807400315301,0.13406807400315301,5129143,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_03.cnf,sudoku,729,12005,TIMEOUT,59.99138107499857,60.00396266900498,60.00396266900498,1992795,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_03.cnf,sudoku,729,12005,TIMEOUT,59.986453761999655,60.00420506500086,60.00420506500086,1998511,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_04.cnf,sudoku,729,12005,SAT,2.590712043000167,2.5911316689962405,2.5911316689962405,3092079,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_04.cnf,sudoku,729,12005,SAT,2.645756204999998,2.6466933400006383,2.6466933400006383,3091783,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_04.cnf,sudoku,729,12005,SAT,0.1404811829997925,0.14048217899835436,0.14048217899835436,5128007,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_04.cnf,sudoku,729,12005,TIMEOUT,59.99226138099948,60.00424958800431,60.00424958800431,1993171,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_04.cnf,sudoku,729,12005,TIMEOUT,59.98887417900005,60.00431305699749,60.00431305699749,1998639,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_05.cnf,sudoku,729,12005,SAT,2.5535721790001844,2.5553256439961842,2.5553256439961842,3091779,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_05.cnf,sudoku,729,12005,SAT,2.5588915000007546,2.5593102959974203,2.5593102959974203,3091779,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_05.cnf,sudoku,729,12005,SAT,0.1384232800010068,0.1384279090052587,0.1384279090052587,5129091,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_05.cnf,sudoku,729,12005,TIMEOUT,59.989979695999864,60.004511356004514,60.004511356004514,1987639,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_05.cnf,sudoku,729,12005,TIMEOUT,59.990579239,60.00450349099992,60.00450349099992,2005099,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_06.cnf,sudoku,729,12005,SAT,2.578256501999931,2.57950885000173,2.57950885000173,3092371,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_06.cnf,sudoku,729,12005,SAT,2.664827435999541,2.668020682001952,2.668020682001952,3092723,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_06.cnf,sudoku,729,12005,SAT,0.14216044199929456,0.14217607900354778,0.14217607900354778,5128387,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_06.cnf,sudoku,729,12005,TIMEOUT,59.989506141000675,60.00451430999965,60.00451430999965,1992651,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_06.cnf,sudoku,729,12005,TIMEOUT,59.9911304519992,60.004291867000575,60.004291867000575,1998539,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_07.cnf,sudoku,729,12005,SAT,2.6306483009993826,2.631315808997897,2.631315808997897,3092727,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_07.cnf,sudoku,729,12005,SAT,2.564850185000978,2.5653706209996017,2.5653706209996017,3092375,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_07.cnf,sudoku,729,12005,SAT,0.14003735299957043,0.14003323100041598,0.14003323100041598,5129223,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_07.cnf,sudoku,729,12005,TIMEOUT,59.990601196999705,60.005382298004406,60.005382298004406,1992795,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_07.cnf,sudoku,729,12005,TIMEOUT,59.991158912000174,60.00426576900645,60.00426576900645,1993215,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_08.cnf,sudoku,729,12005,SAT,2.7578945410004962,2.758999516001495,2.758999516001495,3092403,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_08.cnf,sudoku,729,12005,SAT,2.5886851899995236,2.5890990900006727,2.5890990900006727,3092403,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_08.cnf,sudoku,729,12005,SAT,0.14379334499972174,0.14381971699913265,0.14381971699913265,5129579,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_08.cnf,sudoku,729,12005,TIMEOUT,59.989447587999166,60.0047192320053,60.0047192320053,1992823,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_08.cnf,sudoku,729,12005,TIMEOUT,59.98230529099965,60.00461445900146,60.00461445900146,1998539,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_09.cnf,sudoku,729,12005,SAT,2.547531098000036,2.5492242030013585,2.5492242030013585,3091779,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_09.cnf,sudoku,729,12005,SAT,2.6776425579992065,2.6798298499998054,2.6798298499998054,3091899,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_09.cnf,sudoku,729,12005,SAT,0.1395728709994728,0.13959040599729633,0.13959040599729633,5128283,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_09.cnf,sudoku,729,12005,TIMEOUT,59.97953294900071,60.00447258900385,60.00447258900385,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_09.cnf,sudoku,729,12005,TIMEOUT,59.97271342100066,60.00526319000346,60.00526319000346,1998539,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_10.cnf,sudoku,729,12005,SAT,2.625099807000879,2.6259728810036904,2.6259728810036904,3092523,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_10.cnf,sudoku,729,12005,SAT,2.501993012998355,2.5025540279966663,2.5025540279966663,3092403,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_10.cnf,sudoku,729,12005,SAT,0.1361078899990389,0.13614338600018527,0.13614338600018527,5129179,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_10.cnf,sudoku,729,12005,TIMEOUT,59.97499052800049,60.00455847699777,60.00455847699777,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_10.cnf,sudoku,729,12005,TIMEOUT,59.98375868600124,60.00441820099513,60.00441820099513,1999067,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_11.cnf,sudoku,729,12005,SAT,2.712678695001159,2.7150282459988375,2.7150282459988375,3092403,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_11.cnf,sudoku,729,12005,SAT,2.5227177950000623,2.5231480980000924,2.5231480980000924,3092403,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_11.cnf,sudoku,729,12005,SAT,0.14513936399998784,0.14514412800053833,0.14514412800053833,5128723,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_11.cnf,sudoku,729,12005,TIMEOUT,59.988569045000986,60.004967821994796,60.004967821994796,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_11.cnf,sudoku,729,12005,TIMEOUT,59.98332967800161,60.004234163003275,60.004234163003275,1998507,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_12.cnf,sudoku,729,12005,SAT,2.4667081520001375,2.4669782769997255,2.4669782769997255,3091811,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_12.cnf,sudoku,729,12005,SAT,2.467310448999342,2.4677526990053593,2.4677526990053593,3091811,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_12.cnf,sudoku,729,12005,SAT,0.1408696440012136,0.14090496599965263,0.14090496599965263,5129339,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_12.cnf,sudoku,729,12005,TIMEOUT,59.98265997599992,60.005371587998525,60.005371587998525,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_12.cnf,sudoku,729,12005,TIMEOUT,59.97961430400028,60.00475574399752,60.00475574399752,1998539,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_13.cnf,sudoku,729,12005,SAT,2.4881509819988423,2.4900457270050538,2.4900457270050538,3092491,0,729,0,,,,,True
